iter	Passed	Remaining
807	18337	72441
808	18358	72411
809	18379	72383
810	18403	72364
811	18424	72336
812	18445	72308
813	18468	72287
814	18490	72260
815	18512	72236
816	18536	72216
817	18555	72181
818	18576	72150
819	18598	72126
820	18620	72102
821	18642	72074
822	18665	72054
823	18687	72027
824	18707	71996
825	18729	71971
826	18751	71945
827	18772	71915
828	18794	71892
829	18817	71867
830	18838	71838
831	18860	71814
832	18883	71794
833	18905	71769
834	18927	71742
835	18951	71724
836	18970	71688
837	18992	71665
838	19012	71632
839	19037	71615
840	19049	71552
841	19076	71546
842	19097	71520
843	19119	71494
844	19142	71473
845	19164	71448
846	19183	71411
847	19203	71379
848	19225	71355
849	19253	71351
850	19273	71319
851	19297	71299
852	19320	71280
853	19345	71264
854	19367	71240
855	19388	71211
856	19411	71189
857	19431	71159
858	19455	71142
859	19478	71120
860	19502	71102
861	19528	71090
862	19550	71066
863	19573	71045
864	19600	71036
865	19625	71023
866	19651	71012
867	19671	70980
868	19692	70950
869	19714	70925
870	19735	70897
871	19759	70879
872	19780	70852
873	19802	70827
874	19826	70809
875	19851	70793
876	19872	70764
877	19894	70742
878	19916	70714
879	19937	70687
880	19962	70672
881	19984	70648
882	20009	70635
883	20032	70613
884	20054	70585
885	20076	70560
886	20101	70546
887	20122	70519
888	20149	70510
889	20173	70493
890	20199	70481
891	20224	70468
892	20248	70448
893	20270	70425
894	20293	70405
895	20315	70378
896	20338	70357
897	20364	70344
898	20386	70319
899	20408	70297
900	20427	70261
901	20447	70227
902	20470	70208
903	20492	70180
904	20515	70161
905	20537	70135
906	20560	70115
907	20585	70099
908	20605	70067
909	20627	70044
910	20650	70021
911	20671	69994
912	20695	69975
913	20720	69959
914	20740	69929
915	20762	69903
916	20784	69878
917	20807	69856
918	20830	69834
919	20853	69813
920	20873	69783
921	20897	69763
922	20917	69732
923	20940	69711
924	20962	69685
925	20985	69663
926	21006	69636
927	21029	69615
928	21053	69598
929	21074	69569
930	21097	69545
931	21119	69523
932	21142	69499
933	21165	69479
934	21188	69458
935	21212	69438
936	21234	69415
937	21257	69391
938	21281	69375
939	21305	69355
940	21329	69338
941	21350	69309
942	21373	69288
943	21395	69262
944	21416	69235
945	21438	69209
946	21461	69187
947	21485	69170
948	21508	69148
949	21531	69128
950	21555	69109
951	21578	69088
952	21603	69071
953	21625	69046
954	21647	69022
955	21670	69001
956	21695	68984
957	21718	68963
958	21742	68945
959	21764	68921
960	21784	68890
961	21804	68857
962	21824	68827
963	21843	68794
964	21867	68774
965	21887	68742
966	21909	68718
967	21933	68701
968	21957	68681
969	21980	68661
970	22002	68634
971	22024	68610
972	22047	68591
973	22070	68569
974	22097	68557
975	22118	68531
976	22141	68508
977	22161	68479
978	22181	68449
979	22206	68432
980	22229	68410
981	22250	68381
982	22272	68357
983	22296	68339
984	22317	68310
985	22340	68289
986	22360	68258
987	22380	68228
988	22402	68205
989	22427	68189
990	22449	68162
991	22471	68138
992	22494	68119
993	22516	68093
994	22540	68074
995	22567	68063
996	22590	68044
997	22612	68018
998	22633	67991
999	22653	67960
1000	22676	67940
1001	22698	67914
1002	22722	67896
1003	22746	67876
1004	22768	67850
1005	22791	67829
1006	22816	67814
1007	22840	67796
1008	22864	67776
1009	22883	67743
1010	22905	67718
1011	22925	67689
1012	22948	67667
1013	22972	67649
1014	22996	67629
1015	23017	67603
1016	23040	67580
1017	23061	67552
1018	23098	67574
1019	23120	67549
1020	23142	67523
1021	23163	67497
1022	23185	67472
1023	23208	67448
1024	23229	67421
1025	23252	67399
1026	23274	67377
1027	23295	67348
1028	23316	67320
1029	23335	67287
1030	23357	67262
1031	23380	67240
1032	23402	67215
1033	23424	67191
1034	23448	67174
1035	23470	67150
1036	23492	67125
1037	23513	67097
1038	23535	67073
1039	23558	67049
1040	23582	67031
1041	23605	67009
1042	23626	66982
1043	23648	66957
1044	23670	66934
1045	23695	66919
1046	23717	66892
1047	23739	66868
1048	23762	66846
1049	23784	66823
1050	23806	66798
1051	23830	66780
1052	23851	66752
1053	23875	66732
1054	23895	66702
1055	23918	66680
1056	23939	66653
1057	23959	66624
1058	23982	66603
1059	24003	66574
1060	24025	66550
1061	24048	66530
1062	24069	66502
1063	24090	66476
1064	24112	66450
1065	24135	66428
1066	24156	66401
1067	24176	66372
1068	24199	66349
1069	24220	66322
1070	24241	66296
1071	24267	66283
1072	24288	66256
1073	24310	66231
1074	24333	66210
1075	24356	66187
1076	24380	66169
1077	24403	66147
1078	24425	66121
1079	24461	66137
1080	24486	66119
1081	24510	66101
1082	24533	66078
1083	24552	66047
1084	24575	66024
1085	24597	66000
1086	24623	65986
1087	24647	65969
1088	24670	65947
1089	24694	65928
1090	24718	65907
1091	24741	65886
1092	24768	65874
1093	24790	65850
1094	24815	65835
1095	24836	65806
1096	24857	65779
1097	24879	65755
1098	24902	65735
1099	24923	65708
1100	24946	65686
1101	24969	65665
1102	24992	65642
1103	25015	65619
1104	25039	65601
1105	25064	65585
1106	25086	65561
1107	25111	65544
1108	25133	65519
1109	25156	65498
1110	25180	65477
1111	25201	65452
1112	25223	65427
1113	25247	65408
1114	25270	65386
1115	25293	65364
1116	25316	65342
1117	25338	65318
1118	25361	65296
1119	25385	65276
1120	25410	65261
1121	25432	65235
1122	25453	65208
1123	25477	65190
1124	25512	65199
1125	25534	65174
1126	25555	65146
1127	25574	65116
1128	25599	65098
1129	25619	65069
1130	25643	65049
1131	25664	65023
1132	25686	64998
1133	25711	64982
1134	25732	64954
1135	25754	64929
1136	25777	64909
1137	25798	64882
1138	25820	64858
1139	25843	64836
1140	25865	64810
1141	25887	64787
1142	25911	64767
1143	25932	64741
1144	25955	64718
1145	25978	64698
1146	26000	64672
1147	26022	64648
1148	26042	64619
1149	26066	64599
1150	26089	64576
1151	26111	64554
1152	26132	64527
1153	26157	64508
1154	26182	64492
1155	26209	64479
1156	26234	64463
1157	26259	64447
1158	26280	64420
1159	26305	64403
1160	26330	64385
1161	26354	64366
1162	26375	64340
1163	26397	64315
1164	26422	64298
1165	26446	64279
1166	26469	64257
1167	26493	64236
1168	26518	64220
1169	26541	64198
1170	26567	64182
1171	26589	64159
1172	26611	64135
1173	26636	64118
1174	26658	64093
1175	26680	64070
1176	26705	64051
1177	26728	64029
1178	26752	64011
1179	26773	63985
1180	26796	63961
1181	26819	63941
1182	26843	63921
1183	26866	63899
1184	26890	63878
1185	26911	63851
1186	26933	63829
1187	26956	63806
1188	26981	63789
1189	27004	63766
1190	27027	63746
1191	27054	63731
1192	27076	63707
1193	27097	63681
1194	27120	63659
1195	27141	63632
1196	27165	63613
1197	27187	63588
1198	27209	63563
1199	27233	63544
1200	27255	63520
1201	27278	63497
1202	27300	63474
1203	27320	63444
1204	27339	63414
1205	27363	63395
1206	27383	63366
1207	27405	63340
1208	27428	63319
1209	27454	63304
1210	27479	63287
1211	27501	63262
1212	27524	63240
1213	27548	63221
1214	27569	63194
1215	27592	63173
1216	27617	63153
1217	27634	63119
1218	27655	63093
1219	27677	63067
1220	27701	63048
1221	27722	63021
1222	27746	63002
1223	27767	62976
1224	27788	62949
1225	27810	62925
1226	27831	62899
1227	27850	62867
1228	27872	62843
1229	27898	62828
1230	27918	62800
1231	27940	62774
1232	27964	62756
1233	27985	62728
1234	28008	62707
1235	28032	62688
1236	28054	62663
1237	28077	62640
1238	28100	62620
1239	28122	62595
1240	28147	62577
1241	28171	62557
1242	28193	62534
1243	28215	62508
1244	28240	62492
1245	28252	62446
1246	28275	62422
1247	28298	62400
1248	28322	62382
1249	28345	62359
1250	28367	62336
1251	28391	62315
1252	28413	62291
1253	28433	62263
1254	28459	62248
1255	28482	62226
1256	28502	62198
1257	28523	62172
1258	28545	62146
1259	28565	62117
1260	28586	62093
1261	28606	62064
1262	28628	62040
1263	28653	62022
1264	28678	62004
1265	28699	61978
1266	28720	61951
1267	28741	61926
1268	28764	61903
1269	28788	61883
1270	28811	61861
1271	28832	61836
1272	28852	61807
1273	28873	61780
1274	28894	61753
1275	28917	61732
1276	28940	61710
1277	28960	61682
1278	28982	61657
1279	29003	61632
1280	29026	61609
1281	29051	61592
1282	29075	61572
1283	29097	61548
1284	29121	61528
1285	29142	61503
1286	29163	61475
1287	29185	61452
1288	29207	61429
1289	29228	61403
1290	29250	61378
1291	29273	61355
1292	29295	61333
1293	29318	61311
1294	29342	61290
1295	29371	61281
1296	29391	61252
1297	29412	61225
1298	29434	61202
1299	29458	61183
1300	29481	61160
1301	29502	61135
1302	29522	61107
1303	29544	61082
1304	29566	61059
1305	29587	61033
1306	29607	61005
1307	29630	60982
1308	29652	60959
1309	29674	60934
1310	29695	60908
1311	29718	60886
1312	29741	60863
1313	29763	60839
1314	29785	60816
1315	29807	60792
1316	29830	60771
1317	29852	60747
1318	29874	60723
1319	29895	60697
1320	29919	60676
1321	29942	60654
1322	29962	60627
1323	29984	60603
1324	30006	60578
1325	30030	60559
1326	30052	60535
1327	30072	60507
1328	30094	60483
1329	30119	60464
1330	30140	60439
1331	30161	60412
1332	30182	60387
1333	30204	60363
1334	30226	60339
1335	30248	60316
1336	30269	60289
1337	30289	60262
1338	30312	60239
1339	30333	60214
1340	30356	60192
1341	30379	60169
1342	30400	60144
1343	30420	60115
1344	30443	60095
1345	30468	60077
1346	30491	60053
1347	30515	60035
1348	30537	60011
1349	30558	59985
1350	30581	59962
1351	30602	59936
1352	30624	59914
1353	30650	59898
1354	30675	59879
1355	30698	59857
1356	30720	59833
1357	30742	59809
1358	30768	59793
1359	30787	59764
1360	30808	59738
1361	30831	59716
1362	30852	59691
1363	30873	59664
1364	30899	59649
1365	30923	59628
1366	30946	59605
1367	30965	59576
1368	30986	59550
1369	31008	59527
1370	31034	59511
