iter	Passed	Remaining
883	8720	40605
884	8731	40598
885	8742	40593
886	8753	40587
887	8763	40582
888	8774	40577
889	8785	40571
890	8796	40565
891	8807	40563
892	8810	40521
893	8821	40516
894	8832	40512
895	8845	40513
896	8871	40577
897	8882	40575
898	8890	40556
899	8901	40551
900	8914	40553
901	8926	40555
902	8937	40551
903	8949	40549
904	8960	40545
905	8971	40541
906	8983	40541
907	8995	40539
908	9002	40514
909	9009	40495
910	9020	40490
911	9032	40488
912	9038	40461
913	9048	40450
914	9059	40446
915	9067	40427
916	9078	40421
917	9089	40415
918	9095	40389
919	9101	40361
920	9105	40325
921	9115	40319
922	9127	40315
923	9138	40310
924	9148	40304
925	9159	40298
926	9170	40290
927	9180	40284
928	9188	40263
929	9198	40256
930	9208	40248
931	9219	40240
932	9231	40239
933	9243	40239
934	9249	40213
935	9262	40214
936	9273	40213
937	9285	40210
938	9296	40206
939	9307	40201
940	9318	40195
941	9329	40190
942	9341	40187
943	9352	40182
944	9363	40178
945	9367	40144
946	9371	40109
947	9378	40087
948	9385	40065
949	9396	40058
950	9407	40052
951	9417	40045
952	9428	40039
953	9439	40033
954	9450	40028
955	9461	40022
956	9472	40016
957	9474	39975
958	9484	39967
959	9496	39962
960	9508	39962
961	9524	39979
962	9531	39955
963	9547	39972
964	9563	39990
965	9579	40003
966	9594	40014
967	9609	40025
968	9623	40032
969	9630	40012
970	9643	40012
971	9657	40021
972	9673	40037
973	9690	40055
974	9706	40072
975	9719	40074
976	9735	40088
977	9751	40102
978	9768	40119
979	9784	40136
980	9801	40153
981	9814	40156
982	9825	40153
983	9835	40140
984	9846	40136
985	9857	40129
986	9866	40115
987	9877	40108
988	9888	40103
989	9899	40096
990	9910	40091
991	9921	40084
992	9928	40064
993	9939	40056
994	9958	40084
995	9969	40080
996	9980	40073
997	9983	40034
998	9986	39994
999	9996	39985
1000	10007	39979
1001	10018	39973
1002	10029	39967
1003	10040	39960
1004	10050	39952
1005	10061	39945
1006	10072	39939
1007	10083	39932
1008	10093	39924
1009	10104	39917
1010	10115	39910
1011	10126	39903
1012	10137	39898
1013	10148	39894
